369664.jpg,2143742.jpg,379222.jpg,1921282.jpg,1759904.jpg,521443.jpg,1834988.jpg,394854.jpg,2216854.jpg,1753755.jpg,1698285.jpg,346822-h.jpg,351510-h.jpg,294186.jpg,610149.jpg,608702.jpg,2827.jpg,351512-h.jpg,2190031.jpg,258242.jpg,2150201.jpg,896.jpg,2130113.jpg,512681-h.jpg,189827.jpg,1685446.jpg,625759.jpg,2234484-h.jpg,2101441.jpg,252641.jpg,257160-h.jpg,408295.jpg,555361-h.jpg,1657793.jpg,343673.jpg,1908473-h.jpg,2068850.jpg,325519.jpg,1651872.jpg,268766.jpg,2073001.jpg,2093897.jpg,432078.jpg,2113041.jpg,359117.jpg,307150.jpg,231682.jpg,200823.jpg,1761976-h.jpg,1732302.jpg,2050866.jpg,550952.jpg,2128172.jpg,269965.jpg,561152-h.jpg,154372.jpg,586355.jpg,226555.jpg,16175.jpg,236936.jpg,348704.jpg,236042-h.jpg,503496.jpg,136733.jpg,400837.jpg,258765.jpg,363475.jpg,2070249.jpg,2183884.jpg,204176-h.jpg
0.000000000000000000e+00,0.000000000000000000e+00,2.781737174259864650e-05,1.061095400718042262e-03,6.017130408530337038e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.859660524876875429e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.126481230837223299e-04,1.225366522079280804e-02,0.000000000000000000e+00,1.405113183057669218e-03,1.067386863198238557e-04,2.205497739852758596e-04,9.233021347620945160e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.156412592610353063e-02,5.512679162072766879e-07,3.294520741361295704e-04,1.380166315005585255e-04,3.929788373656679934e-02,2.759900718255101429e-02,1.441375219167511995e-03,0.000000000000000000e+00,4.775080452365813334e-03,3.069153069153069367e-03,5.989557827485666747e-04,5.056363724429662615e-02,2.881852714466325849e-01,6.628515529469307561e-03,1.551391657438169203e-01,2.082966143788755322e-04,0.000000000000000000e+00,1.045356873221441442e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.484824118503976094e-04,2.034976440486984881e-02,2.185636241253541799e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.153751400012233683e-02,8.880171184022824773e-05,6.270954975427567302e-02,2.479527584744380011e-04,3.364778445270887736e-02,4.327226784586228549e-05,0.000000000000000000e+00,1.297582936363830541e-01,0.000000000000000000e+00,6.329588694201360166e-03,0.000000000000000000e+00,4.613149012401682094e-05,0.000000000000000000e+00,1.276690272010701753e-03,0.000000000000000000e+00,1.246178709815604427e-03,2.378443932497986690e-01,5.505971225794374185e-06,3.018457314676595109e-03,0.000000000000000000e+00,1.893806126851260707e-02,1.899509803921568574e-05,2.551686725201422409e-03
0.000000000000000000e+00,0.000000000000000000e+00,3.090819082510960948e-05,1.197080442363461289e-03,6.181716130733109354e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.111844268754706558e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.818763822605051843e-06,7.921995414744634071e-04,1.317025974807538302e-02,0.000000000000000000e+00,1.603784404747803441e-03,1.216324565039853195e-04,3.493664561359679610e-04,1.010006002575464072e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.364411249910087012e-02,2.756339581036383545e-06,5.082974858100284925e-04,1.817053493856274132e-04,4.273723917081675983e-02,3.348745433112951253e-02,1.940519021814631406e-03,0.000000000000000000e+00,5.149229073360895442e-03,3.443778443778443884e-03,8.569964816056535291e-04,6.026833718132941498e-02,2.922000380606544212e-01,7.328931279041330307e-03,1.707050572166851354e-01,2.830697580020616138e-04,0.000000000000000000e+00,1.664827612908221588e-03,0.000000000000000000e+00,1.527965590214908280e-06,0.000000000000000000e+00,2.646576615619175088e-04,2.368068816341652519e-02,2.679377403482407789e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.305195284568965081e-02,1.176890156918687614e-04,7.026773148600026775e-02,3.741041619088012480e-04,3.916523273963370966e-02,6.032849020846494168e-05,5.475326808568886553e-06,1.387563283703244776e-01,0.000000000000000000e+00,7.195955525953086178e-03,0.000000000000000000e+00,8.457439856069751409e-05,0.000000000000000000e+00,1.402711563201050745e-03,0.000000000000000000e+00,2.083455030472963678e-03,2.442335786930381614e-01,6.538340830630819133e-06,4.101926662523306712e-03,0.000000000000000000e+00,2.103309225618599232e-02,4.350490196078431556e-05,3.120003903592740661e-03
0.000000000000000000e+00,0.000000000000000000e+00,3.399900990762056568e-05,1.340963605114548450e-03,6.344629349041641664e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.391075497508323572e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.456291467815155105e-06,8.717509598652045926e-04,1.399889823486114536e-02,0.000000000000000000e+00,1.828151273407324206e-03,1.539022919030018290e-04,5.269773360710131201e-04,1.100301154854476000e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.596686407557484422e-02,1.102535832414553418e-05,7.304423129418187097e-04,2.472384262132307177e-04,4.622331878425964963e-02,3.944545727443787841e-02,2.550312866650126121e-03,0.000000000000000000e+00,5.550449672498479481e-03,3.934953934953935167e-03,1.162752735482542460e-03,7.066341605179456142e-02,2.961561613702755613e-01,8.123257520176082810e-03,1.869737910668143321e-01,3.952294734368407090e-04,0.000000000000000000e+00,2.168147588903730511e-03,0.000000000000000000e+00,4.583896770644725263e-06,0.000000000000000000e+00,4.095503887302175648e-04,2.722889149810089199e-02,3.195294522799492932e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.464865229707468783e-02,1.529957203994293817e-04,7.759316126373465294e-02,5.220058073146064152e-04,4.509492934567486955e-02,7.454200884396714952e-05,5.475326808568886553e-06,1.480283254651485747e-01,0.000000000000000000e+00,8.184734797776297213e-03,0.000000000000000000e+00,1.326280341065483738e-04,0.000000000000000000e+00,1.539107488532977805e-03,0.000000000000000000e+00,3.282672961701767200e-03,2.506391526661796987e-01,7.226587233855115483e-06,5.470010009893724705e-03,0.000000000000000000e+00,2.330483178461298377e-02,8.333333333333333055e-05,3.734245702460124543e-03
0.000000000000000000e+00,0.000000000000000000e+00,3.812010201763518525e-05,1.484159974726012446e-03,6.514544405687079653e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.698521728470493902e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.091258293563031021e-05,9.490926166339806519e-04,1.487382937453996662e-02,0.000000000000000000e+00,2.090121527875703124e-03,1.985836024554862476e-04,7.397200384107924763e-04,1.181190562104424309e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.838552281391612878e-02,3.031973539140021942e-05,1.039185970989391734e-03,3.187290554797071089e-04,4.971224743301917715e-02,4.582994706437937965e-02,3.238097930649233135e-03,0.000000000000000000e+00,5.950281965064653164e-03,4.451104451104451534e-03,1.574613315653464619e-03,8.207824079306391685e-02,2.999972978085226893e-01,8.913670824162386180e-03,2.019254337393872334e-01,5.287529441925302139e-04,0.000000000000000000e+00,3.058636777203476917e-03,0.000000000000000000e+00,1.375169031193417579e-05,0.000000000000000000e+00,5.554221208118170078e-04,3.102083794704228042e-02,3.790131959989355339e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.619262059088425798e-02,1.957917261055634891e-04,8.474256716228650843e-02,6.786075495089882422e-04,5.158523986775205572e-02,9.191408717624762652e-05,1.368831702142221596e-05,1.565142161365432605e-01,0.000000000000000000e+00,9.305406260922322384e-03,0.000000000000000000e+00,2.095138509799097330e-04,0.000000000000000000e+00,1.671231505688961210e-03,0.000000000000000000e+00,4.628500152908876335e-03,2.569569309434174276e-01,9.635449645140153977e-06,7.230744507627461654e-03,0.000000000000000000e+00,2.565616975482087891e-02,1.470588235294117518e-04,4.411633854482099534e-03
0.000000000000000000e+00,0.000000000000000000e+00,4.172605761389797314e-05,1.640748810560131417e-03,6.698037926151866051e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.023480719424180563e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.728145733907577807e-05,1.047427008811424544e-03,1.579968243240115200e-02,0.000000000000000000e+00,2.367133136667625565e-03,2.656055682842128484e-04,1.032485225116910876e-03,1.267210375733861943e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.092106840578320165e-02,5.953693495038589033e-05,1.351694795598520297e-03,3.961772371850564786e-04,5.327268686822642096e-02,5.228399264905074506e-02,4.091614335371016042e-03,0.000000000000000000e+00,6.346643491202300959e-03,4.938117438117437842e-03,2.015354363336371857e-03,9.419377754815376480e-02,3.035250950222758148e-01,9.756908779652727695e-03,2.162451088962716872e-01,6.569354761179920215e-04,0.000000000000000000e+00,4.123352111040130483e-03,0.000000000000000000e+00,3.208727739451307345e-05,0.000000000000000000e+00,7.153262566507067243e-04,3.514009657798596031e-02,4.446931630219828901e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.786525290917796216e-02,2.478601997146932714e-04,9.167924278030968599e-02,8.787097756462540184e-04,5.843414620526243136e-02,1.096020214782059447e-04,1.368831702142221596e-05,1.644863606263217426e-01,0.000000000000000000e+00,1.060907813952874888e-02,0.000000000000000000e+00,3.161929218916986382e-04,0.000000000000000000e+00,1.807932567319170099e-03,0.000000000000000000e+00,6.341995878905332638e-03,2.629364031391058232e-01,1.032369604836445117e-05,9.482486558281008268e-03,0.000000000000000000e+00,2.832749346098800691e-02,2.328431372549019630e-04,5.209574135253748108e-03
0.000000000000000000e+00,0.000000000000000000e+00,4.481687669640892934e-05,1.798024439533873553e-03,6.894174442156168758e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.359141952594904557e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.911302525899197427e-05,1.160124851531640997e-03,1.670238916381580965e-02,0.000000000000000000e+00,2.691775700817434884e-03,3.400744192050201946e-04,1.409176432012116667e-03,1.363148975030312182e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.348958208454216184e-02,1.097023153252480642e-04,1.775276033773543968e-03,4.954697778329403193e-04,5.695933856796089184e-02,5.893206229270542967e-02,5.047981660364814042e-03,0.000000000000000000e+00,6.758276389625462663e-03,5.477855477855477634e-03,2.575384298568784286e-03,1.063060852156223202e-01,3.071408571926300124e-01,1.067644900953778481e-02,2.303167220376522717e-01,8.225045798550469512e-04,0.000000000000000000e+00,4.955765917494241168e-03,0.000000000000000000e+00,4.889489888687706496e-05,1.315531560259896465e-06,8.654403433566032217e-04,3.960547043117460669e-02,5.181347150259067551e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.959483487765316931e-02,3.024251069900142793e-04,9.858088046977520058e-02,1.091862146966384893e-03,6.560168271770734638e-02,1.367656348704990635e-04,2.463897063855998907e-05,1.720809390553905971e-01,0.000000000000000000e+00,1.209822341218288154e-02,0.000000000000000000e+00,4.488209559982469848e-04,0.000000000000000000e+00,1.982470529936311912e-03,0.000000000000000000e+00,8.538844008892768761e-03,2.688386151223989273e-01,1.170018885481304557e-05,1.206105067097266309e-02,0.000000000000000000e+00,3.124079643016908214e-02,3.780637254901960645e-04,6.016125282364658336e-03
0.000000000000000000e+00,5.747532727888235649e-07,4.893796880642354891e-05,1.980024621534055493e-03,7.103209081412670267e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.721266911975030373e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.036695378884879546e-04,1.273927575062840014e-03,1.766064707870214009e-02,0.000000000000000000e+00,3.054021650776102357e-03,4.790829409238605598e-04,1.852227747894042396e-03,1.460284669148643327e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.627988107511928573e-02,1.951488423373759528e-04,2.373937517060911023e-03,6.483802904306813992e-04,6.062433759928888277e-02,6.563779002935986318e-02,6.166668210242879679e-03,0.000000000000000000e+00,7.206699412190997918e-03,6.093906093906094334e-03,3.172456572566569391e-03,1.181917109320761439e-01,3.106261092639747701e-01,1.159011983370017082e-02,2.438242894056847632e-01,1.009437438913012236e-03,0.000000000000000000e+00,6.059198172561317680e-03,0.000000000000000000e+00,6.723048596945596601e-05,1.315531560259896465e-06,1.030239503761989439e-03,4.436124679477804894e-02,5.981638307530954754e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.126324870334083739e-02,3.783880171184023002e-04,1.054499829398657385e-01,1.344164953835111495e-03,7.283382122438297746e-02,1.617182564750473757e-04,4.927794127711997813e-05,1.792685792408091894e-01,0.000000000000000000e+00,1.363435527799576608e-02,0.000000000000000000e+00,5.910597172139655251e-04,0.000000000000000000e+00,2.173485852660666639e-03,0.000000000000000000e+00,1.131182071520120402e-02,2.744669045344720892e-01,1.238843525803734107e-05,1.515695397191421309e-02,0.000000000000000000e+00,3.435309550380241661e-02,5.398284313725490186e-04,6.934617691885980491e-03
0.000000000000000000e+00,1.149506545577647130e-06,5.305906091643816170e-05,2.166145562371977508e-03,7.308558542597115570e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.078332629579829727e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.564136887440344559e-04,1.410932795624671989e-03,1.866982691177083292e-02,0.000000000000000000e+00,3.483326972093900731e-03,6.826311334407339981e-04,2.451420496685898301e-03,1.553487051709365879e-02,0.000000000000000000e+00,1.566614811716398873e-06,0.000000000000000000e+00,3.907317716450475764e-02,3.252480705622932998e-04,3.012133249244613401e-03,8.320714906292664718e-04,6.443634685295558662e-02,7.224742094434803696e-02,7.412090491261814733e-03,0.000000000000000000e+00,7.639156909185314086e-03,6.726606726606726601e-03,3.808454694080508525e-03,1.298635710480003924e-01,3.141038871886802086e-01,1.268965517241379265e-02,2.578014027316352652e-01,1.201711236801205002e-03,0.000000000000000000e+00,7.607875021778268479e-03,0.000000000000000000e+00,1.023736945443988586e-04,1.315531560259896465e-06,1.234851530641548414e-03,4.925003725787603648e-02,6.900636058628012957e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.303290635157338923e-02,4.718259629101284125e-04,1.123432782653889517e-01,1.700868922166759098e-03,8.018311927991769728e-02,1.986734049273531364e-04,1.149818629799466202e-04,1.861240467391536424e-01,0.000000000000000000e+00,1.524137919664466344e-02,0.000000000000000000e+00,8.101842953030453974e-04,0.000000000000000000e+00,2.356262495331414800e-03,0.000000000000000000e+00,1.479951756390388354e-02,2.798563896536869766e-01,1.376492806448593546e-05,1.873728191694305073e-02,0.000000000000000000e+00,3.772488549764149712e-02,7.567401960784313729e-04,7.896164433103614391e-03
0.000000000000000000e+00,1.724259818366470801e-06,5.563474348519729300e-05,2.374587280247657597e-03,7.520796452023942313e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.476650626275755634e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.273454778256314647e-04,1.587713725381874504e-03,1.958642143905340791e-02,0.000000000000000000e+00,3.920779693670284512e-03,8.911439160189945459e-04,3.124780426109970404e-03,1.645492339448207525e-02,0.000000000000000000e+00,9.399688870298392391e-06,0.000000000000000000e+00,4.197436881099095990e-02,5.352811466372656710e-04,3.821644059979103190e-03,1.013776840014893885e-03,6.837570798527618787e-02,7.882318916979667855e-02,8.765238143750490526e-03,0.000000000000000000e+00,8.068837793036810410e-03,7.371794871794871626e-03,4.474588955606954507e-03,1.415457642443127828e-01,3.175523434611853268e-01,1.377940816825629772e-02,2.711642672572905366e-01,1.522167566614859467e-03,0.000000000000000000e+00,9.408211858992973631e-03,0.000000000000000000e+00,1.665482493334250055e-04,3.946594680779689395e-06,1.463612345382490606e-03,5.418061225484666066e-02,7.920730084686066277e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.492068179277498657e-02,5.927246790299572476e-04,1.191306255688449472e-01,2.135873761595597723e-03,8.766490617107812466e-02,2.406822488945041115e-04,2.217507357470398948e-04,1.929992737060218233e-01,0.000000000000000000e+00,1.691187623236766260e-02,0.000000000000000000e+00,1.039880673212212510e-03,0.000000000000000000e+00,2.551244589933431353e-03,0.000000000000000000e+00,1.886677914345830792e-02,2.850164353542731788e-01,1.548554407254667761e-05,2.287289758349161234e-02,0.000000000000000000e+00,4.135298247401508753e-02,1.017769607843137334e-03,8.903635794797314790e-03
0.000000000000000000e+00,1.724259818366470801e-06,5.872556256770825598e-05,2.613591292836575913e-03,7.732382368407252071e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.879638692302752656e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.164649051332790080e-04,1.775543463248901999e-03,2.056782568038626607e-02,0.000000000000000000e+00,4.353845353568968658e-03,1.268452760684418441e-03,4.047966648189930614e-03,1.742970060658504891e-02,0.000000000000000000e+00,1.879937774059678478e-05,0.000000000000000000e+00,4.527717169779653383e-02,8.147739801543550046e-04,4.755405367244933124e-03,1.230234578627280610e-03,7.236464233210634922e-02,8.540719426567384975e-02,1.032749975262160086e-02,0.000000000000000000e+00,8.513095895888113732e-03,8.080808080808080801e-03,5.145118070885223646e-03,1.530438994462114677e-01,3.209019110243088169e-01,1.500220102714600219e-02,2.839099298634182311e-01,1.863987651749424504e-03,0.000000000000000000e+00,1.165379329035755133e-02,0.000000000000000000e+00,2.551702535658896781e-04,9.208720921819275255e-06,1.724027652320111060e-03,5.915645383017929804e-02,8.982567088792532684e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.680212949506752457e-02,7.253922967189729018e-04,1.260130758212431590e-01,2.738355464204539434e-03,9.498464060213437921e-02,2.845862286797220522e-04,3.339949353227020484e-04,1.997586140601969595e-01,0.000000000000000000e+00,1.865985993049281561e-02,0.000000000000000000e+00,1.299370305159807141e-03,0.000000000000000000e+00,2.738293140780123820e-03,0.000000000000000000e+00,2.358003777479214177e-02,2.902303290816804493e-01,1.617379047577097311e-05,2.752236736890814606e-02,0.000000000000000000e+00,4.512913255210115882e-02,1.391544117647058746e-03,9.925458600389784614e-03
0.000000000000000000e+00,3.448519636732941601e-06,6.130124513646738728e-05,2.896206669791575629e-03,7.947114859913624596e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.287296827660820792e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.292282621347922027e-04,1.981051294091650070e-03,2.159089330932287623e-02,0.000000000000000000e+00,4.841435922890497366e-03,1.650726195411229445e-03,5.047271818813481303e-03,1.838566632862988909e-02,0.000000000000000000e+00,3.603214066947717535e-05,0.000000000000000000e+00,4.851703550962668116e-02,1.104740904079382644e-03,5.692931841072319463e-03,1.456621571304455741e-03,7.636782185551972690e-02,9.164525080355247211e-02,1.202429621454994407e-02,0.000000000000000000e+00,8.944859239596723854e-03,8.986846486846486459e-03,5.965700049975765709e-03,1.645226601223824248e-01,3.242365302941536687e-01,1.628368794326241070e-02,2.960236249538575337e-01,2.227171492204899680e-03,0.000000000000000000e+00,1.415103470971988339e-02,0.000000000000000000e+00,3.682397072417929306e-04,9.208720921819275255e-06,1.988358978910928845e-03,6.438021697315622627e-02,1.015724058043611031e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.874052684754156900e-02,8.780313837375178189e-04,1.329230558746509749e-01,3.456113449262122970e-03,1.023443406736893047e-01,3.449147188881869735e-04,4.681404421326397719e-04,2.064127485954756203e-01,0.000000000000000000e+00,2.046101266824497736e-02,0.000000000000000000e+00,1.600186063676833524e-03,0.000000000000000000e+00,2.950668004384198340e-03,0.000000000000000000e+00,2.897021884868206457e-02,2.952592665430503471e-01,1.651791367738312256e-05,3.270350385003359395e-02,0.000000000000000000e+00,4.908358313977645437e-02,1.834558823529411787e-03,1.098459516011906015e-02
0.000000000000000000e+00,6.322286000677059320e-06,6.696774678773748156e-05,3.190840926689983339e-03,8.165674267110210882e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.717332378563603351e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.656355488301710761e-04,2.219705549263873302e-03,2.258155608123434827e-02,0.000000000000000000e+00,5.377284170666726815e-03,2.055340285414282604e-03,6.249560852219940808e-03,1.923902392308494622e-02,0.000000000000000000e+00,5.169828878664116492e-05,0.000000000000000000e+00,5.214052796892607727e-02,1.455347298787210532e-03,6.747178478307934435e-03,1.740598237557403538e-03,8.047014780795222477e-02,9.803065580131936629e-02,1.396140312052616787e-02,0.000000000000000000e+00,9.379399196448156423e-03,9.908147408147407326e-03,6.828974894084024506e-03,1.760569611056395922e-01,3.275372284369432174e-01,1.771582293959403365e-02,3.077268364710225024e-01,2.713196925755609508e-03,0.000000000000000000e+00,1.750004839615153934e-02,0.000000000000000000e+00,5.500676124773670045e-04,1.578637872311875758e-05,2.296419191629116285e-03,6.950509005263458273e-02,1.135017662497586795e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.060088208680392302e-02,1.041726105563480680e-03,1.397037292869531266e-01,4.419649168597000397e-03,1.099066063203744253e-01,4.137713202779532535e-04,6.488262268154130477e-04,2.129509965180612086e-01,0.000000000000000000e+00,2.236850348525115662e-02,0.000000000000000000e+00,1.938483657919623472e-03,0.000000000000000000e+00,3.142903872301679516e-03,0.000000000000000000e+00,3.506252083168684419e-02,3.002741566930756112e-01,1.892677608866816190e-05,3.846277461862691871e-02,0.000000000000000000e+00,5.296798709868455468e-02,2.477328431372549222e-03,1.217002442615751530e-02
0.000000000000000000e+00,1.092031218298764869e-05,6.954342935649661286e-05,3.513633702312947762e-03,8.389137795894995031e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.169356172566844987e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.838872075427772736e-04,2.458359804436096533e-03,2.366943342422124161e-02,0.000000000000000000e+00,5.886183325279941564e-03,2.405343884742077235e-03,7.740711536509770584e-03,2.017446801961183395e-02,0.000000000000000000e+00,8.616381464440193928e-05,0.000000000000000000e+00,5.581197400915913209e-02,1.887541345093715498e-03,7.793894782420437463e-03,2.054362666004716335e-03,8.468842949777205531e-02,1.039547960550881861e-01,1.609543785489051318e-02,0.000000000000000000e+00,9.852811737299077208e-03,1.084054834054833973e-02,7.762567398221465083e-03,1.871915010413807701e-01,3.309856847094482801e-01,1.922230374174614675e-02,3.184673311184939015e-01,3.188540481645863508e-03,0.000000000000000000e+00,2.175890973149815014e-02,0.000000000000000000e+00,7.609268639270244140e-04,2.762616276545782577e-05,2.641355256081578430e-03,7.469124711512614700e-02,1.262398968948442134e-02,8.678461274102256914e-07,0.000000000000000000e+00,4.245912807976325726e-02,1.212196861626248234e-03,1.462049335071881895e-01,5.441910541254771361e-03,1.173845608898431980e-01,5.056854074542008800e-04,8.076107042639106993e-04,2.193963215346164397e-01,0.000000000000000000e+00,2.431762277514359916e-02,0.000000000000000000e+00,2.287353051982500985e-03,0.000000000000000000e+00,3.339411648395104997e-03,0.000000000000000000e+00,4.200698913831552722e-02,3.051942274915248055e-01,2.133563849995319785e-05,4.498411389206739830e-02,0.000000000000000000e+00,5.715645710519570710e-02,3.397671568627450792e-03,1.340998917901129947e-02
0.000000000000000000e+00,1.264457200135411864e-05,7.366452146651123920e-05,3.854969892705741551e-03,8.619773248158474344e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.634222657230531839e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.016688976836223855e-03,2.737894649614672649e-03,2.472953517547230029e-02,0.000000000000000000e+00,6.439579819766972149e-03,2.800028794622356175e-03,9.358727135038918260e-03,2.118344794091139849e-02,0.000000000000000000e+00,1.738942441005202728e-04,3.953555214759096101e-07,5.946843455535041900e-02,2.396912899669239455e-03,8.757777422178713439e-03,2.405858259898225205e-03,8.895457498091145776e-02,1.096913187046514582e-01,1.851072842336363294e-02,0.000000000000000000e+00,1.030123475986461160e-02,1.182012432012432071e-02,8.718134171118024911e-03,1.978184284030547191e-01,3.344945090894247408e-01,2.069748104671068761e-02,3.283425618309339100e-01,3.615815588064069750e-03,0.000000000000000000e+00,2.564996031515573774e-02,0.000000000000000000e+00,1.009985255132054508e-03,3.683488368727710102e-05,2.998039379493632351e-03,7.994495584071178995e-02,1.395324264671352239e-02,8.678461274102256914e-07,0.000000000000000000e+00,4.443760111199464985e-02,1.380171184022824455e-03,1.526435699978559990e-01,6.744750035344143288e-03,1.249156204884677296e-01,6.137081490840177274e-04,9.910341523509684416e-04,2.256525965009719414e-01,0.000000000000000000e+00,2.630754621172653324e-02,9.586450127931177691e-06,2.649677463998216173e-03,0.000000000000000000e+00,3.529816698522896066e-03,0.000000000000000000e+00,4.938097676128690855e-02,3.100721563559401539e-01,2.167976170156534730e-05,5.196858016337230907e-02,0.000000000000000000e+00,6.150889990177552114e-02,4.568014705882353019e-03,1.464708364308533149e-02
0.000000000000000000e+00,1.839210472924235408e-05,7.727047706277402031e-05,4.250906137698590853e-03,8.862343007870690514e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.091305693009100630e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.273134675823536224e-03,3.010800209927354254e-03,2.578500766143405551e-02,0.000000000000000000e+00,7.006137499287102069e-03,3.415637962234363383e-03,1.127731499191968016e-02,2.213770352749641276e-02,0.000000000000000000e+00,2.428252958160418350e-04,4.348910736235005870e-06,6.345757306926894104e-02,2.943219404630650557e-03,9.872266724399220497e-03,2.790120392205535510e-03,9.332328573544997063e-02,1.152731712317233009e-01,2.111904725926669682e-02,0.000000000000000000e+00,1.077464730071553238e-02,1.299811299811299767e-02,9.755319656548458104e-03,2.081521546087153063e-01,3.381614404175403155e-01,2.226461237466373366e-02,3.377777777777777879e-01,4.085818205124097137e-03,0.000000000000000000e+00,2.998625549296319789e-02,0.000000000000000000e+00,1.265155508697944024e-03,5.393679397065575507e-05,3.385072655217965642e-03,8.523209219339553111e-02,1.534380560295122917e-02,8.678461274102256914e-07,0.000000000000000000e+00,4.652153645937696924e-02,1.573109843081312497e-03,1.586625855822260955e-01,8.295542287907952186e-03,1.324685790681874031e-01,7.428932406822488744e-04,1.218260214906577215e-03,2.318442526648580582e-01,0.000000000000000000e+00,2.835970627608992364e-02,2.109019028144859024e-05,3.038911911919608012e-03,5.992617095738050392e-07,3.729070701300856924e-03,0.000000000000000000e+00,5.734369219385867383e-02,3.147499110336948180e-01,2.408862411285038664e-05,5.944134337807775031e-02,0.000000000000000000e+00,6.598551626753354493e-02,6.076593137254901814e-03,1.609370918808141274e-02
0.000000000000000000e+00,2.528914400270823728e-05,8.036129614528498329e-05,4.647872572400874036e-03,9.119199919493033157e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.563371867891521827e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.509573972762193010e-03,3.289230174294948024e-03,2.690066059615678351e-02,0.000000000000000000e+00,7.581469302162632991e-03,4.085857620521629770e-03,1.350818571462030285e-02,2.311248073959938296e-02,0.000000000000000000e+00,3.900870881173832978e-04,1.779099846641593187e-05,6.727287985230297196e-02,3.624586549062844623e-03,1.106205935785084353e-02,3.203177361300732148e-03,9.776094314465122448e-02,1.207927896266684231e-01,2.401398382559603514e-02,1.635241414778167175e-06,1.123556508242376170e-02,1.425241425241425240e-02,1.085968362075676909e-02,2.181662011398679268e-01,3.421917302591976351e-01,2.388848129126925832e-02,3.460287929125138162e-01,4.523775189202758340e-03,0.000000000000000000e+00,3.507753063476392458e-02,0.000000000000000000e+00,1.561580833199636368e-03,9.340274077845264224e-05,3.761336876896006001e-03,9.069820563283373382e-02,1.672393281467682985e-02,4.339230637051128563e-06,0.000000000000000000e+00,4.859492557524419665e-02,1.784593437945791727e-03,1.642286108045292459e-01,9.979011016497557965e-03,1.401304850788555045e-01,9.001895135818066638e-04,1.475600574909314905e-03,2.380834383611389882e-01,0.000000000000000000e+00,3.056890048074703894e-02,3.019731790298320668e-05,3.471394631832265803e-03,2.996308547869025514e-06,3.936258247834142736e-03,0.000000000000000000e+00,6.567293077637620380e-02,3.195119495795171738e-01,2.684160972574757204e-05,6.715844867944913144e-02,0.000000000000000000e+00,7.046054066445595065e-02,8.043504901960783771e-03,1.742839347066708552e-02
